,date,temperature_2m,rain,snowfall,wind_speed_10m,year,month,day
0,2023-01-01 00:00:00,2.365,0.0,0.0,14.830076,2023,1,1
1,2023-01-01 01:00:00,1.615,0.0,0.0,11.183201,2023,1,1
2,2023-01-01 02:00:00,0.765,0.0,0.0,10.440001,2023,1,1
3,2023-01-01 03:00:00,0.16499999,0.0,0.0,9.746631,2023,1,1
4,2023-01-01 04:00:00,-0.185,0.0,0.0,8.28,2023,1,1
5,2023-01-01 05:00:00,-0.485,0.0,0.0,7.5685663,2023,1,1
6,2023-01-01 06:00:00,-0.98499995,0.0,0.0,8.049845,2023,1,1
7,2023-01-01 07:00:00,-1.335,0.0,0.0,7.8954163,2023,1,1
8,2023-01-01 08:00:00,-2.085,0.0,0.0,8.373386,2023,1,1
9,2023-01-01 09:00:00,-1.935,0.0,0.0,8.759178,2023,1,1
10,2023-01-01 10:00:00,-0.935,0.0,0.0,7.9932976,2023,1,1
11,2023-01-01 11:00:00,-0.335,0.0,0.0,5.937272,2023,1,1
12,2023-01-01 12:00:00,-0.185,0.0,0.0,4.68,2023,1,1
13,2023-01-01 13:00:00,-0.585,0.0,0.0,8.557102,2023,1,1
14,2023-01-01 14:00:00,-1.085,0.0,0.0,9.511088,2023,1,1
15,2023-01-01 15:00:00,-0.835,0.0,0.0,6.28713,2023,1,1
16,2023-01-01 16:00:00,-0.98499995,0.0,0.0,6.87779,2023,1,1
17,2023-01-01 17:00:00,-2.085,0.0,0.0,7.5942073,2023,1,1
18,2023-01-01 18:00:00,-2.2849998,0.0,0.0,6.0347,2023,1,1
19,2023-01-01 19:00:00,-2.335,0.0,0.0,4.452954,2023,1,1
20,2023-01-01 20:00:00,-3.485,0.0,0.0,3.319036,2023,1,1
21,2023-01-01 21:00:00,-3.835,0.0,0.0,4.39436,2023,1,1
22,2023-01-01 22:00:00,-3.7849998,0.0,0.0,6.638072,2023,1,1
23,2023-01-01 23:00:00,-3.635,0.0,0.0,7.24486,2023,1,1
24,2023-01-02 00:00:00,-2.885,0.0,0.0,9.227524,2023,1,2
25,2023-01-02 01:00:00,-1.0350001,0.0,0.0,10.787993,2023,1,2
26,2023-01-02 02:00:00,0.715,0.0,0.0,12.538134,2023,1,2
27,2023-01-02 03:00:00,2.115,0.1,0.0,15.629971,2023,1,2
28,2023-01-02 04:00:00,2.515,0.1,0.0,13.779114,2023,1,2
29,2023-01-02 05:00:00,2.115,0.4,0.28,16.746773,2023,1,2
30,2023-01-02 06:00:00,2.115,0.0,0.0,15.646544,2023,1,2
31,2023-01-02 07:00:00,2.515,0.0,0.0,12.43434,2023,1,2
32,2023-01-02 08:00:00,2.265,0.0,0.0,10.086427,2023,1,2
33,2023-01-02 09:00:00,2.665,0.1,0.0,12.57426,2023,1,2
34,2023-01-02 10:00:00,2.815,0.1,0.0,11.27553,2023,1,2
35,2023-01-02 11:00:00,3.015,0.1,0.0,10.703569,2023,1,2
36,2023-01-02 12:00:00,3.415,0.2,0.0,9.9571085,2023,1,2
37,2023-01-02 13:00:00,3.615,0.1,0.0,8.891344,2023,1,2
38,2023-01-02 14:00:00,3.315,0.1,0.0,7.172949,2023,1,2
39,2023-01-02 15:00:00,3.015,0.3,0.0,6.5693827,2023,1,2
40,2023-01-02 16:00:00,3.115,0.8,0.0,5.506941,2023,1,2
41,2023-01-02 17:00:00,2.4650002,0.9,0.0,5.0911684,2023,1,2
42,2023-01-02 18:00:00,2.615,0.7,0.0,5.815978,2023,1,2
43,2023-01-02 19:00:00,2.615,0.6,0.0,9.255571,2023,1,2
44,2023-01-02 20:00:00,2.265,0.8,0.0,10.495713,2023,1,2
45,2023-01-02 21:00:00,1.5150001,1.3,0.14,13.202726,2023,1,2
46,2023-01-02 22:00:00,0.665,0.19999993,0.77,16.75064,2023,1,2
47,2023-01-02 23:00:00,0.065,0.0,0.35,15.546833,2023,1,2
48,2023-01-03 00:00:00,0.265,0.0,0.21000001,15.273505,2023,1,3
49,2023-01-03 01:00:00,-0.135,0.0,0.21000001,15.530151,2023,1,3
50,2023-01-03 02:00:00,-0.335,0.0,0.0,16.563911,2023,1,3
51,2023-01-03 03:00:00,-0.585,0.0,0.0,17.84816,2023,1,3
52,2023-01-03 04:00:00,-0.735,0.0,0.0,18.899143,2023,1,3
53,2023-01-03 05:00:00,-0.935,0.0,0.0,18.864824,2023,1,3
54,2023-01-03 06:00:00,-1.135,0.0,0.0,18.584509,2023,1,3
55,2023-01-03 07:00:00,-1.335,0.0,0.0,18.335276,2023,1,3
56,2023-01-03 08:00:00,-1.585,0.0,0.0,17.057314,2023,1,3
57,2023-01-03 09:00:00,-1.885,0.0,0.0,16.055355,2023,1,3
58,2023-01-03 10:00:00,-2.485,0.0,0.0,15.9134655,2023,1,3
59,2023-01-03 11:00:00,-2.7849998,0.0,0.0,14.386494,2023,1,3
60,2023-01-03 12:00:00,-3.385,0.0,0.0,14.24163,2023,1,3
61,2023-01-03 13:00:00,-3.635,0.0,0.0,15.256526,2023,1,3
62,2023-01-03 14:00:00,-4.185,0.0,0.0,14.458382,2023,1,3
63,2023-01-03 15:00:00,-4.435,0.0,0.0,15.141414,2023,1,3
64,2023-01-03 16:00:00,-4.3849998,0.0,0.0,15.256526,2023,1,3
65,2023-01-03 17:00:00,-4.3849998,0.0,0.0,14.84318,2023,1,3
66,2023-01-03 18:00:00,-4.6349998,0.0,0.0,13.527572,2023,1,3
67,2023-01-03 19:00:00,-4.985,0.0,0.0,12.57426,2023,1,3
68,2023-01-03 20:00:00,-5.285,0.0,0.0,11.966953,2023,1,3
69,2023-01-03 21:00:00,-5.435,0.0,0.0,12.0694,2023,1,3
70,2023-01-03 22:00:00,-5.6349998,0.0,0.0,10.587917,2023,1,3
71,2023-01-03 23:00:00,-5.8849998,0.0,0.0,10.483357,2023,1,3
72,2023-01-04 00:00:00,-5.535,0.0,0.0,10.483357,2023,1,4
73,2023-01-04 01:00:00,-5.735,0.0,0.0,10.163227,2023,1,4
74,2023-01-04 02:00:00,-6.085,0.0,0.0,8.39657,2023,1,4
75,2023-01-04 03:00:00,-6.435,0.0,0.0,6.6185193,2023,1,4
76,2023-01-04 04:00:00,-6.585,0.0,0.0,5.3517847,2023,1,4
77,2023-01-04 05:00:00,-6.8849998,0.0,0.0,5.6920996,2023,1,4
78,2023-01-04 06:00:00,-7.185,0.0,0.0,3.319036,2023,1,4
79,2023-01-04 07:00:00,-7.235,0.0,0.0,5.8048253,2023,1,4
80,2023-01-04 08:00:00,-5.985,0.0,0.0,7.0911775,2023,1,4
81,2023-01-04 09:00:00,-3.485,0.0,0.0,8.557102,2023,1,4
82,2023-01-04 10:00:00,-1.4849999,0.0,0.0,13.339445,2023,1,4
83,2023-01-04 11:00:00,-0.735,0.0,0.0,15.941944,2023,1,4
84,2023-01-04 12:00:00,-1.385,0.0,0.0,13.339445,2023,1,4
85,2023-01-04 13:00:00,-1.385,0.0,0.07,12.6462,2023,1,4
86,2023-01-04 14:00:00,-1.2850001,0.0,0.14,14.512064,2023,1,4
87,2023-01-04 15:00:00,-0.98499995,0.0,0.14,16.343367,2023,1,4
88,2023-01-04 16:00:00,-0.635,0.0,0.21000001,17.81909,2023,1,4
89,2023-01-04 17:00:00,-0.385,0.099999994,0.28,19.770523,2023,1,4
90,2023-01-04 18:00:00,-0.135,0.0,0.42000002,20.418695,2023,1,4
91,2023-01-04 19:00:00,0.065,0.0,0.48999998,22.461807,2023,1,4
92,2023-01-04 20:00:00,0.16499999,0.0,0.48999998,22.7057,2023,1,4
93,2023-01-04 21:00:00,0.16499999,0.0,0.42000002,23.110207,2023,1,4
94,2023-01-04 22:00:00,0.114999995,0.0,0.42000002,23.110207,2023,1,4
95,2023-01-04 23:00:00,0.16499999,0.0,0.35,23.023119,2023,1,4
96,2023-01-05 00:00:00,-0.035000004,0.0,0.35,22.89611,2023,1,5
97,2023-01-05 01:00:00,-0.23500001,0.0,0.14,23.906818,2023,1,5
98,2023-01-05 02:00:00,-0.335,0.0,0.07,24.023088,2023,1,5
99,2023-01-05 03:00:00,-0.385,0.0,0.07,23.683512,2023,1,5
100,2023-01-05 04:00:00,-0.735,0.0,0.07,24.144167,2023,1,5
101,2023-01-05 05:00:00,-0.835,0.0,0.0,24.18707,2023,1,5
102,2023-01-05 06:00:00,-0.685,0.0,0.0,23.587555,2023,1,5
103,2023-01-05 07:00:00,-1.185,0.0,0.0,22.104116,2023,1,5
104,2023-01-05 08:00:00,-2.085,0.0,0.21000001,24.363249,2023,1,5
105,2023-01-05 09:00:00,-2.085,0.0,0.07,23.363974,2023,1,5
106,2023-01-05 10:00:00,-1.935,0.0,0.0,21.9718,2023,1,5
107,2023-01-05 11:00:00,-2.0349998,0.0,0.0,21.868332,2023,1,5
108,2023-01-05 12:00:00,-2.335,0.0,0.0,20.421871,2023,1,5
109,2023-01-05 13:00:00,-2.385,0.0,0.07,18.089775,2023,1,5
110,2023-01-05 14:00:00,-2.7849998,0.0,0.14,16.08761,2023,1,5
111,2023-01-05 15:00:00,-3.085,0.0,0.14,14.480773,2023,1,5
112,2023-01-05 16:00:00,-3.085,0.0,0.07,14.05845,2023,1,5
113,2023-01-05 17:00:00,-3.235,0.0,0.0,13.551501,2023,1,5
114,2023-01-05 18:00:00,-3.685,0.0,0.0,12.261157,2023,1,5
115,2023-01-05 19:00:00,-3.7849998,0.0,0.0,10.948973,2023,1,5
116,2023-01-05 20:00:00,-3.9850001,0.0,0.0,9.957108,2023,1,5
117,2023-01-05 21:00:00,-4.235,0.0,0.0,9.220499,2023,1,5
118,2023-01-05 22:00:00,-4.335,0.0,0.0,8.942214,2023,1,5
119,2023-01-05 23:00:00,-4.485,0.0,0.0,8.161764,2023,1,5
120,2023-01-06 00:00:00,-4.585,0.0,0.0,7.42159,2023,1,6
121,2023-01-06 01:00:00,-4.435,0.0,0.0,8.699793,2023,1,6
122,2023-01-06 02:00:00,-4.235,0.0,0.0,9.178235,2023,1,6
123,2023-01-06 03:00:00,-3.7849998,0.0,0.0,9.72,2023,1,6
124,2023-01-06 04:00:00,-3.7849998,0.0,0.0,10.799999,2023,1,6
125,2023-01-06 05:00:00,-3.635,0.0,0.0,11.525623,2023,1,6
126,2023-01-06 06:00:00,-3.385,0.0,0.0,10.446206,2023,1,6
127,2023-01-06 07:00:00,-3.185,0.0,0.07,10.105681,2023,1,6
128,2023-01-06 08:00:00,-2.7849998,0.0,0.07,12.429127,2023,1,6
129,2023-01-06 09:00:00,-2.135,0.0,0.07,15.021105,2023,1,6
130,2023-01-06 10:00:00,-2.685,0.0,0.07,21.096123,2023,1,6
131,2023-01-06 11:00:00,-3.0349998,0.0,0.0,24.216522,2023,1,6
132,2023-01-06 12:00:00,-3.585,0.0,0.0,26.28,2023,1,6
133,2023-01-06 13:00:00,-3.835,0.0,0.07,24.063513,2023,1,6
134,2023-01-06 14:00:00,-4.035,0.0,0.07,22.961115,2023,1,6
135,2023-01-06 15:00:00,-3.935,0.0,0.07,22.159746,2023,1,6
136,2023-01-06 16:00:00,-3.735,0.0,0.07,21.166653,2023,1,6
137,2023-01-06 17:00:00,-3.685,0.0,0.07,22.148046,2023,1,6
138,2023-01-06 18:00:00,-3.735,0.0,0.14,23.166216,2023,1,6
139,2023-01-06 19:00:00,-3.685,0.0,0.14,22.691423,2023,1,6
140,2023-01-06 20:00:00,-3.685,0.0,0.14,22.183128,2023,1,6
141,2023-01-06 21:00:00,-3.585,0.10000001,0.14,21.437386,2023,1,6
142,2023-01-06 22:00:00,-3.435,0.0,0.21000001,21.028437,2023,1,6
143,2023-01-06 23:00:00,-3.385,0.0,0.21000001,20.240198,2023,1,6
144,2023-01-07 00:00:00,-2.985,0.0,0.21000001,19.453327,2023,1,7
145,2023-01-07 01:00:00,-2.885,0.0,0.14,20.240198,2023,1,7
146,2023-01-07 02:00:00,-2.685,0.0,0.07,20.570463,2023,1,7
147,2023-01-07 03:00:00,-2.485,0.0,0.07,20.188908,2023,1,7
148,2023-01-07 04:00:00,-2.235,0.0,0.07,20.497883,2023,1,7
149,2023-01-07 05:00:00,-1.885,0.0,0.07,19.803272,2023,1,7
150,2023-01-07 06:00:00,-1.635,0.0,0.28,18.678415,2023,1,7
151,2023-01-07 07:00:00,-1.2349999,0.0,0.21000001,18.998316,2023,1,7
152,2023-01-07 08:00:00,-0.935,0.0,0.14,19.64228,2023,1,7
153,2023-01-07 09:00:00,-0.585,0.0,0.21000001,19.995398,2023,1,7
154,2023-01-07 10:00:00,-0.23500001,0.0,0.07,19.592731,2023,1,7
155,2023-01-07 11:00:00,-0.035000004,0.0,0.07,19.469975,2023,1,7
156,2023-01-07 12:00:00,0.16499999,0.0,0.14,18.861387,2023,1,7
157,2023-01-07 13:00:00,0.315,0.0,0.07,18.079027,2023,1,7
158,2023-01-07 14:00:00,0.465,0.0,0.07,17.727943,2023,1,7
159,2023-01-07 15:00:00,0.615,0.0,0.0,16.766108,2023,1,7
160,2023-01-07 16:00:00,1.015,0.0,0.0,15.827721,2023,1,7
161,2023-01-07 17:00:00,1.415,0.0,0.0,15.827721,2023,1,7
162,2023-01-07 18:00:00,1.565,0.0,0.0,16.854767,2023,1,7
163,2023-01-07 19:00:00,1.665,0.0,0.0,18.1041,2023,1,7
164,2023-01-07 20:00:00,1.815,0.0,0.0,19.586117,2023,1,7
165,2023-01-07 21:00:00,1.915,0.2,0.0,20.150354,2023,1,7
166,2023-01-07 22:00:00,1.9649999,0.4,0.0,20.724247,2023,1,7
167,2023-01-07 23:00:00,1.4649999,0.7,0.07,20.056877,2023,1,7
168,2023-01-08 00:00:00,1.065,0.7,0.14,18.998316,2023,1,8
169,2023-01-08 01:00:00,1.015,0.29999998,0.28,19.966211,2023,1,8
170,2023-01-08 02:00:00,1.015,0.39999998,0.35,21.461555,2023,1,8
171,2023-01-08 03:00:00,1.365,0.7,0.07,21.933426,2023,1,8
172,2023-01-08 04:00:00,2.2150002,0.5,0.0,21.868332,2023,1,8
173,2023-01-08 05:00:00,2.515,1.0,0.14,20.380579,2023,1,8
174,2023-01-08 06:00:00,2.915,0.2,0.0,18.556595,2023,1,8
175,2023-01-08 07:00:00,3.115,0.2,0.0,17.782688,2023,1,8
176,2023-01-08 08:00:00,3.315,0.3,0.0,18.0,2023,1,8
177,2023-01-08 09:00:00,3.565,0.1,0.0,18.430452,2023,1,8
178,2023-01-08 10:00:00,4.165,0.0,0.0,18.94024,2023,1,8
179,2023-01-08 11:00:00,3.865,0.1,0.0,18.64369,2023,1,8
180,2023-01-08 12:00:00,3.2150002,0.3,0.0,17.902534,2023,1,8
181,2023-01-08 13:00:00,3.115,0.1,0.0,17.654686,2023,1,8
182,2023-01-08 14:00:00,3.065,0.1,0.0,18.556595,2023,1,8
183,2023-01-08 15:00:00,2.9650002,0.6,0.0,18.671474,2023,1,8
184,2023-01-08 16:00:00,2.9650002,0.8,0.0,19.242327,2023,1,8
185,2023-01-08 17:00:00,2.865,0.8,0.0,20.150354,2023,1,8
186,2023-01-08 18:00:00,2.7150002,1.0,0.0,21.194187,2023,1,8
187,2023-01-08 19:00:00,2.515,1.2,0.0,20.268991,2023,1,8
188,2023-01-08 20:00:00,2.315,1.4,0.0,18.792551,2023,1,8
189,2023-01-08 21:00:00,1.7650001,1.3,0.07,15.844089,2023,1,8
190,2023-01-08 22:00:00,2.2150002,0.5,0.0,15.716793,2023,1,8
191,2023-01-08 23:00:00,2.315,0.3,0.0,13.37825,2023,1,8
192,2023-01-09 00:00:00,2.7150002,0.1,0.0,13.37825,2023,1,9
193,2023-01-09 01:00:00,3.165,0.0,0.0,12.979984,2023,1,9
194,2023-01-09 02:00:00,3.165,0.0,0.0,10.483357,2023,1,9
195,2023-01-09 03:00:00,3.065,0.0,0.0,8.089993,2023,1,9
196,2023-01-09 04:00:00,2.9650002,0.0,0.0,6.6087217,2023,1,9
197,2023-01-09 05:00:00,2.915,0.0,0.0,6.28713,2023,1,9
198,2023-01-09 06:00:00,2.915,0.0,0.0,6.379216,2023,1,9
199,2023-01-09 07:00:00,2.915,0.0,0.0,5.8603754,2023,1,9
200,2023-01-09 08:00:00,2.865,0.0,0.0,5.937272,2023,1,9
201,2023-01-09 09:00:00,2.9650002,0.0,0.0,4.452954,2023,1,9
202,2023-01-09 10:00:00,3.315,0.0,0.0,5.315336,2023,1,9
203,2023-01-09 11:00:00,3.415,0.0,0.0,4.2136917,2023,1,9
204,2023-01-09 12:00:00,3.515,0.0,0.0,6.297428,2023,1,9
205,2023-01-09 13:00:00,3.665,0.0,0.0,8.913181,2023,1,9
206,2023-01-09 14:00:00,3.565,0.1,0.0,10.703569,2023,1,9
207,2023-01-09 15:00:00,3.4650002,0.2,0.0,13.392774,2023,1,9
208,2023-01-09 16:00:00,3.2150002,0.2,0.0,13.891522,2023,1,9
209,2023-01-09 17:00:00,3.065,0.0,0.0,13.891522,2023,1,9
210,2023-01-09 18:00:00,2.815,0.1,0.0,15.408671,2023,1,9
211,2023-01-09 19:00:00,2.565,0.2,0.0,16.489416,2023,1,9
212,2023-01-09 20:00:00,2.265,0.6,0.0,16.199999,2023,1,9
213,2023-01-09 21:00:00,1.565,0.79999995,0.07,14.264361,2023,1,9
214,2023-01-09 22:00:00,1.565,0.6999999,0.42000002,13.044722,2023,1,9
215,2023-01-09 23:00:00,1.815,0.6,0.0,14.773164,2023,1,9
216,2023-01-10 00:00:00,1.165,0.49999997,0.28,12.031756,2023,1,10
217,2023-01-10 01:00:00,0.965,0.19999999,0.35,12.229406,2023,1,10
218,2023-01-10 02:00:00,0.915,0.19999999,0.42000002,13.830749,2023,1,10
219,2023-01-10 03:00:00,0.915,0.20000002,0.28,12.475961,2023,1,10
220,2023-01-10 04:00:00,1.165,0.3,0.14,11.525623,2023,1,10
221,2023-01-10 05:00:00,1.665,0.2,0.0,11.298495,2023,1,10
222,2023-01-10 06:00:00,2.115,0.0,0.0,10.163227,2023,1,10
223,2023-01-10 07:00:00,2.315,0.0,0.0,9.107359,2023,1,10
224,2023-01-10 08:00:00,2.4650002,0.0,0.0,13.0447235,2023,1,10
225,2023-01-10 09:00:00,2.4650002,0.0,0.0,13.089354,2023,1,10
226,2023-01-10 10:00:00,2.765,0.0,0.0,14.186923,2023,1,10
227,2023-01-10 11:00:00,3.015,0.0,0.0,13.324863,2023,1,10
228,2023-01-10 12:00:00,3.015,0.0,0.0,11.885453,2023,1,10
229,2023-01-10 13:00:00,3.165,0.0,0.0,14.021525,2023,1,10
230,2023-01-10 14:00:00,3.2150002,0.0,0.0,15.077082,2023,1,10
231,2023-01-10 15:00:00,3.2150002,0.0,0.0,14.336861,2023,1,10
232,2023-01-10 16:00:00,3.365,0.0,0.0,12.245293,2023,1,10
233,2023-01-10 17:00:00,3.365,0.0,0.0,11.183201,2023,1,10
234,2023-01-10 18:00:00,3.565,0.0,0.0,12.538134,2023,1,10
235,2023-01-10 19:00:00,3.665,0.0,0.0,15.072783,2023,1,10
236,2023-01-10 20:00:00,3.265,0.0,0.0,15.192682,2023,1,10
237,2023-01-10 21:00:00,3.115,0.0,0.0,14.081477,2023,1,10
238,2023-01-10 22:00:00,2.915,0.0,0.0,13.70839,2023,1,10
239,2023-01-10 23:00:00,2.865,0.0,0.0,14.654254,2023,1,10
240,2023-01-11 00:00:00,3.4650002,0.0,0.0,14.24163,2023,1,11
241,2023-01-11 01:00:00,3.7150002,0.0,0.0,15.39184,2023,1,11
242,2023-01-11 02:00:00,3.7150002,0.0,0.0,17.377226,2023,1,11
243,2023-01-11 03:00:00,3.365,0.0,0.0,15.986595,2023,1,11
244,2023-01-11 04:00:00,3.265,0.0,0.0,20.275383,2023,1,11
245,2023-01-11 05:00:00,3.315,0.0,0.0,22.3229,2023,1,11
246,2023-01-11 06:00:00,3.815,0.0,0.0,25.562534,2023,1,11
247,2023-01-11 07:00:00,4.015,0.2,0.0,28.820242,2023,1,11
248,2023-01-11 08:00:00,3.265,1.3,0.0,34.606842,2023,1,11
249,2023-01-11 09:00:00,3.065,1.8,0.0,34.201893,2023,1,11
250,2023-01-11 10:00:00,3.065,1.5,0.0,32.169178,2023,1,11
251,2023-01-11 11:00:00,3.615,1.0,0.0,28.817993,2023,1,11
252,2023-01-11 12:00:00,4.215,0.2,0.0,25.744402,2023,1,11
253,2023-01-11 13:00:00,4.315,0.0,0.0,21.749481,2023,1,11
254,2023-01-11 14:00:00,4.665,0.0,0.0,19.969458,2023,1,11
255,2023-01-11 15:00:00,4.765,0.0,0.0,19.33639,2023,1,11
256,2023-01-11 16:00:00,4.965,0.0,0.0,19.523155,2023,1,11
257,2023-01-11 17:00:00,4.965,0.0,0.0,18.359999,2023,1,11
258,2023-01-11 18:00:00,5.315,0.0,0.0,15.496736,2023,1,11
259,2023-01-11 19:00:00,5.465,0.0,0.0,15.2947035,2023,1,11
260,2023-01-11 20:00:00,5.3650002,0.0,0.0,14.8257065,2023,1,11
261,2023-01-11 21:00:00,4.415,0.0,0.0,14.512064,2023,1,11
262,2023-01-11 22:00:00,3.915,0.0,0.0,15.315873,2023,1,11
263,2023-01-11 23:00:00,3.565,0.0,0.0,15.941944,2023,1,11
264,2023-01-12 00:00:00,3.015,0.0,0.0,16.075521,2023,1,12
265,2023-01-12 01:00:00,2.815,0.0,0.0,15.990646,2023,1,12
266,2023-01-12 02:00:00,3.065,0.0,0.0,15.629971,2023,1,12
267,2023-01-12 03:00:00,3.565,0.0,0.0,16.263872,2023,1,12
268,2023-01-12 04:00:00,3.865,0.0,0.0,16.09969,2023,1,12
269,2023-01-12 05:00:00,3.865,0.0,0.0,16.1198,2023,1,12
270,2023-01-12 06:00:00,3.815,0.0,0.0,15.827721,2023,1,12
271,2023-01-12 07:00:00,3.915,0.0,0.0,17.555305,2023,1,12
272,2023-01-12 08:00:00,3.915,0.0,0.0,17.651016,2023,1,12
273,2023-01-12 09:00:00,4.1150002,0.1,0.0,18.430452,2023,1,12
274,2023-01-12 10:00:00,4.065,0.3,0.0,14.04,2023,1,12
275,2023-01-12 11:00:00,4.565,0.0,0.0,16.746773,2023,1,12
276,2023-01-12 12:00:00,4.465,0.0,0.0,14.973577,2023,1,12
277,2023-01-12 13:00:00,4.6150002,0.0,0.0,14.336861,2023,1,12
278,2023-01-12 14:00:00,4.3650002,0.1,0.0,14.021525,2023,1,12
279,2023-01-12 15:00:00,3.865,0.1,0.0,13.684735,2023,1,12
280,2023-01-12 16:00:00,4.065,0.0,0.0,13.479583,2023,1,12
281,2023-01-12 17:00:00,3.4650002,0.0,0.0,11.269782,2023,1,12
282,2023-01-12 18:00:00,3.7150002,0.0,0.0,11.113451,2023,1,12
283,2023-01-12 19:00:00,3.015,0.0,0.0,9.360001,2023,1,12
284,2023-01-12 20:00:00,2.4650002,0.0,0.0,8.0899935,2023,1,12
285,2023-01-12 21:00:00,1.4649999,0.0,0.0,8.714677,2023,1,12
286,2023-01-12 22:00:00,1.2149999,0.0,0.0,8.854829,2023,1,12
287,2023-01-12 23:00:00,1.2650001,0.0,0.0,9.178235,2023,1,12
288,2023-01-13 00:00:00,3.415,0.0,0.0,9.931042,2023,1,13
289,2023-01-13 01:00:00,3.515,0.0,0.0,11.090103,2023,1,13
290,2023-01-13 02:00:00,3.365,0.0,0.0,9.085988,2023,1,13
291,2023-01-13 03:00:00,3.115,0.0,0.0,6.87779,2023,1,13
292,2023-01-13 04:00:00,3.115,0.0,0.0,11.542478,2023,1,13
293,2023-01-13 05:00:00,2.665,0.0,0.0,10.538843,2023,1,13
294,2023-01-13 06:00:00,2.515,0.1,0.0,13.358861,2023,1,13
295,2023-01-13 07:00:00,2.115,0.3,0.0,13.237039,2023,1,13
296,2023-01-13 08:00:00,2.515,1.4,0.28,14.24163,2023,1,13
297,2023-01-13 09:00:00,3.015,0.5,0.0,16.79314,2023,1,13
298,2023-01-13 10:00:00,3.7150002,0.1,0.0,15.2947035,2023,1,13
299,2023-01-13 11:00:00,4.715,0.0,0.0,14.24163,2023,1,13
300,2023-01-13 12:00:00,5.015,0.0,0.0,14.277983,2023,1,13
301,2023-01-13 13:00:00,4.765,0.0,0.0,13.684735,2023,1,13
302,2023-01-13 14:00:00,4.515,0.0,0.0,12.7279215,2023,1,13
303,2023-01-13 15:00:00,4.215,0.0,0.0,14.003029,2023,1,13
304,2023-01-13 16:00:00,3.815,0.1,0.0,14.241629,2023,1,13
305,2023-01-13 17:00:00,3.4650002,0.0,0.0,15.484185,2023,1,13
306,2023-01-13 18:00:00,3.015,0.0,0.0,14.494192,2023,1,13
307,2023-01-13 19:00:00,4.065,0.1,0.0,15.39184,2023,1,13
308,2023-01-13 20:00:00,3.815,0.6,0.0,12.6462,2023,1,13
309,2023-01-13 21:00:00,4.265,0.0,0.0,13.339445,2023,1,13
310,2023-01-13 22:00:00,3.765,0.0,0.0,14.830076,2023,1,13
311,2023-01-13 23:00:00,4.315,0.0,0.0,15.119999,2023,1,13
312,2023-01-14 00:00:00,4.215,0.1,0.0,14.973576,2023,1,14
313,2023-01-14 01:00:00,3.915,0.6,0.0,14.512064,2023,1,14
314,2023-01-14 02:00:00,4.015,0.5,0.0,11.928989,2023,1,14
315,2023-01-14 03:00:00,4.065,0.0,0.0,13.698934,2023,1,14
316,2023-01-14 04:00:00,3.815,0.1,0.0,12.959999,2023,1,14
317,2023-01-14 05:00:00,3.665,0.1,0.0,11.885453,2023,1,14
318,2023-01-14 06:00:00,3.915,0.0,0.0,9.779817,2023,1,14
319,2023-01-14 07:00:00,3.865,0.3,0.0,7.2359104,2023,1,14
320,2023-01-14 08:00:00,3.7150002,0.2,0.0,7.2,2023,1,14
321,2023-01-14 09:00:00,4.1150002,0.0,0.0,9.290511,2023,1,14
322,2023-01-14 10:00:00,4.565,0.0,0.0,10.739832,2023,1,14
323,2023-01-14 11:00:00,4.415,0.2,0.0,11.681987,2023,1,14
324,2023-01-14 12:00:00,4.265,0.2,0.0,16.394829,2023,1,14
325,2023-01-14 13:00:00,3.815,0.0,0.0,16.676977,2023,1,14
326,2023-01-14 14:00:00,3.365,0.0,0.0,15.745627,2023,1,14
327,2023-01-14 15:00:00,3.015,0.0,0.0,13.910169,2023,1,14
328,2023-01-14 16:00:00,2.865,0.0,0.0,12.661564,2023,1,14
329,2023-01-14 17:00:00,2.815,0.0,0.0,11.770403,2023,1,14
330,2023-01-14 18:00:00,2.915,0.0,0.0,10.009036,2023,1,14
331,2023-01-14 19:00:00,3.115,0.0,0.0,9.511088,2023,1,14
332,2023-01-14 20:00:00,2.315,0.0,0.0,11.542478,2023,1,14
333,2023-01-14 21:00:00,3.015,0.0,0.0,10.799999,2023,1,14
334,2023-01-14 22:00:00,2.765,0.0,0.0,10.587917,2023,1,14
335,2023-01-14 23:00:00,3.815,0.0,0.0,15.256526,2023,1,14
336,2023-01-15 00:00:00,3.765,0.2,0.0,18.899143,2023,1,15
337,2023-01-15 01:00:00,3.315,0.6,0.0,21.470612,2023,1,15
338,2023-01-15 02:00:00,3.165,1.6,0.0,26.959166,2023,1,15
339,2023-01-15 03:00:00,2.565,1.9999999,0.07,23.664352,2023,1,15
340,2023-01-15 04:00:00,2.615,1.7,0.0,24.95452,2023,1,15
341,2023-01-15 05:00:00,2.415,2.0,0.56,23.400002,2023,1,15
342,2023-01-15 06:00:00,3.665,2.2,0.07,22.86496,2023,1,15
343,2023-01-15 07:00:00,3.415,0.4,0.0,21.166653,2023,1,15
344,2023-01-15 08:00:00,3.2150002,0.0,0.0,20.466246,2023,1,15
345,2023-01-15 09:00:00,3.165,0.0,0.0,20.674156,2023,1,15
346,2023-01-15 10:00:00,3.4650002,0.0,0.0,19.803272,2023,1,15
347,2023-01-15 11:00:00,3.865,0.0,0.0,20.929594,2023,1,15
348,2023-01-15 12:00:00,4.165,0.0,0.0,21.129885,2023,1,15
